structure_id_a,structure_id_b,core_smiles,variable_fragment_a,variable_fragment_b,transformation,core_heavy_atoms,variable_heavy_atoms_a,variable_heavy_atoms_b,p_activity_a,p_activity_b,absolute_delta_pactivity,achiral_morgan_tanimoto,is_activity_cliff,shared_assay_id,shared_document_id,evidence_context_grade
STR-09E54D8A9B952AC86D2A,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,8.221848749616356,3.783570169123749,4.438278580492607,0.8354430379746836,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,9,11,8.154901959985743,3.783570169123749,4.371331790861994,0.8571428571428571,True,True,True,same_assay
STR-33ECA7BC02C166AF1729,STR-787A0E4100519807DE55,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,O=S(=O)(c1ccc([*:1])cc1)C1CC1,N#Cc1ccc([*:1])nc1,O=S(=O)(c1ccc([*:1])cc1)C1CC1>>N#Cc1ccc([*:1])nc1,26,12,8,7.602059991327963,3.2400301424456925,4.362029848882271,0.589041095890411,True,True,True,same_assay
STR-5B65D30F2628A312D8CA,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,8.045757490560675,3.783570169123749,4.262187321436926,0.7058823529411765,True,True,True,same_assay
STR-990708AC2AD0842F3BCB,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,9,11,8.045757490560675,3.783570169123749,4.262187321436926,0.8333333333333334,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-C388369FA2BBC8775FB4,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,CCS(=O)(=O)c1ccc([*:1])cc1,N#Cc1ccc([*:1])nc1>>CCS(=O)(=O)c1ccc([*:1])cc1,26,8,11,3.2400301424456925,7.495699914119041,4.2556697716733485,0.581081081081081,True,True,True,same_assay
STR-79D75B6A88F0457FA1C2,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,8.0,3.783570169123749,4.216429830876251,0.8354430379746836,True,True,True,same_assay
STR-A723964BC2F481BF1509,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,9,3.783570169123749,8.0,4.216429830876251,0.7228915662650602,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-F4D7C79F147C9691D2EE,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,N#Cc1ccc([*:1])cc1,N#Cc1ccc([*:1])nc1>>N#Cc1ccc([*:1])cc1,26,8,8,3.2400301424456925,7.443697499232712,4.20366735678702,0.765625,True,True,True,same_assay
STR-A62EFE6B816DF994EE32,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,7.958607314841775,3.783570169123749,4.175037145718026,0.7261904761904762,True,True,True,same_assay
STR-A723964BC2F481BF1509,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,11,3.783570169123749,7.920818753952375,4.137248584828626,0.7176470588235294,True,True,True,same_assay
STR-94C191645BE5B0A1978A,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,11,11,7.744727494896693,3.783570169123749,3.9611573257729438,0.8227848101265823,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-345899C1E6A28DAE7335,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],c1cc(C[*:1])ccn1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>c1cc(C[*:1])ccn1,27,10,7,7.698970004336019,3.743522793758323,3.9554472105776957,0.5394736842105263,True,True,True,same_assay
STR-0FC172F4903F344CAD3C,STR-787A0E4100519807DE55,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,CC(C)S(=O)(=O)c1ccc([*:1])cc1,N#Cc1ccc([*:1])nc1,CC(C)S(=O)(=O)c1ccc([*:1])cc1>>N#Cc1ccc([*:1])nc1,26,12,8,7.173925197299173,3.2400301424456925,3.9338950548534806,0.5657894736842105,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-AA73D88E6A8F8A2C3D26,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,N#Cc1ccc([*:1])c(Cl)c1,N#Cc1ccc([*:1])nc1>>N#Cc1ccc([*:1])c(Cl)c1,26,8,9,3.2400301424456925,7.136677139879544,3.8966469974338516,0.7101449275362319,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-AA28B6BCC5A0854E325E,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,CN(C)S(=O)(=O)c1ccc([*:1])cc1,N#Cc1ccc([*:1])nc1>>CN(C)S(=O)(=O)c1ccc([*:1])cc1,26,8,12,3.2400301424456925,7.1249387366083,3.8849085941626074,0.5657894736842105,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-DE57A0D88EA762894E60,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CO[C@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CO[C@H]1CCC[C@H]1[*:1],27,10,7,7.698970004336019,3.8535618647142256,3.845408139621793,0.7611940298507462,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-C3D8B6AB5924C8373F29,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,Cc1cc(C#N)ccc1[*:1],N#Cc1ccc([*:1])nc1>>Cc1cc(C#N)ccc1[*:1],26,8,9,3.2400301424456925,7.00436480540245,3.764334662956758,0.7,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-DFFE7919620276588DCE,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(=O)N1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CC(=O)N1CCC[C@H]1[*:1],27,10,8,7.698970004336019,3.9531148091622903,3.7458551951737284,0.6486486486486487,True,True,True,same_assay
STR-787A0E4100519807DE55,STR-9C6F5F9AE1FD0341471B,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,N#Cc1ccc([*:1])nc1,CS(=O)(=O)c1ccc([*:1])cc1,N#Cc1ccc([*:1])nc1>>CS(=O)(=O)c1ccc([*:1])cc1,26,8,10,3.2400301424456925,6.979086618681228,3.739056476235535,0.589041095890411,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-6B610F98DBC51ED4955E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,8.221848749616356,4.552841968657781,3.6690067809585756,0.825,True,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-7C604423619052A15AC8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1]>>CC(=O)O[C@H]1CCC[C@@H]1[*:1],35,11,9,4.552841968657781,8.154901959985743,3.6020599913279625,0.8461538461538461,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-8271C886AE561654AC45,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],35,10,11,8.221848749616356,4.634512015109101,3.5873367345072555,0.775,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-54F1327250956FC1E73B,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CC[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CS(=O)(=O)CC[*:1],27,10,6,7.698970004336019,4.123205023799299,3.5757649805367198,0.5526315789473685,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-8271C886AE561654AC45,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],35,9,11,8.154901959985743,4.634512015109101,3.5203899448766425,0.7948717948717948,True,True,True,same_assay
STR-5B65D30F2628A312D8CA,STR-6B610F98DBC51ED4955E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],35,10,11,8.045757490560675,4.552841968657781,3.4929155219028942,0.6976744186046512,True,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-990708AC2AD0842F3BCB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1]>>NC(=O)O[C@H]1CCC[C@@H]1[*:1],35,11,9,4.552841968657781,8.045757490560675,3.4929155219028942,0.8227848101265823,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-A50D555FBD2E6BE12E86,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CSC[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CSC[C@@H]1CCC[C@H]1[*:1],35,10,8,8.221848749616356,4.769551078621726,3.4522976709946303,0.7073170731707317,True,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-79D75B6A88F0457FA1C2,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1]>>CCC(=O)O[C@H]1CCC[C@@H]1[*:1],35,11,10,4.552841968657781,8.0,3.4471580313422194,0.8961038961038961,True,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,9,4.552841968657781,8.0,3.4471580313422194,0.7142857142857143,True,True,True,same_assay
STR-3941BFA7C86C7BEE8530,STR-80B7C819E96F09B4FE2E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CNC(=O)O[*:1],CN(S(C)(=O)=O)[*:1],CNC(=O)O[*:1]>>CN(S(C)(=O)=O)[*:1],37,5,6,7.853871964321762,4.424812155072339,3.4290598092494227,0.6835443037974683,True,True,True,same_assay
STR-1A86078F0EC509427701,STR-36584B3033D9C455D195,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(C[*:1])CC1,c1ccc([*:1])cc1,N#Cc1ccc(OCC[*:1])cc1,c1ccc([*:1])cc1>>N#Cc1ccc(OCC[*:1])cc1,22,6,11,3.721246399047171,7.1487416512809245,3.4274952522337534,0.5833333333333334,True,True,True,same_assay
STR-5B65D30F2628A312D8CA,STR-8271C886AE561654AC45,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],35,10,11,8.045757490560675,4.634512015109101,3.411245475451574,0.6904761904761905,True,True,True,same_assay
STR-8271C886AE561654AC45,STR-990708AC2AD0842F3BCB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1]>>NC(=O)O[C@H]1CCC[C@@H]1[*:1],35,11,9,4.634512015109101,8.045757490560675,3.411245475451574,0.7721518987341772,True,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1]>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,10,4.552841968657781,7.958607314841775,3.405765346183994,0.7176470588235294,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-A50D555FBD2E6BE12E86,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CSC[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CSC[C@@H]1CCC[C@H]1[*:1],35,9,8,8.154901959985743,4.769551078621726,3.385350881364017,0.725,True,True,True,same_assay
STR-09E54D8A9B952AC86D2A,STR-54ED728D29C775C2EEED,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CNC(=O)O[*:1],CS(=O)(=O)CO[*:1],CNC(=O)O[*:1]>>CS(=O)(=O)CO[*:1],40,5,6,8.221848749616356,4.841637507904751,3.3802112417116055,0.775,True,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CCCC(=O)O[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,11,4.552841968657781,7.920818753952375,3.3679767852945943,0.6896551724137931,True,True,True,same_assay
STR-79D75B6A88F0457FA1C2,STR-8271C886AE561654AC45,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],35,10,11,8.0,4.634512015109101,3.3654879848908994,0.775,True,True,True,same_assay
STR-8271C886AE561654AC45,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,9,4.634512015109101,8.0,3.3654879848908994,0.7073170731707317,True,True,True,same_assay
STR-6F0B243CDCAB8EEB6068,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],O=C(O[C@H]1CCC[C@@H]1[*:1])N1CCC1,CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],O=C(O[C@H]1CCC[C@@H]1[*:1])N1CCC1>>CC(C)C(=O)O[C@@H]1CCC[C@H]1[*:1],35,12,11,7.1249387366083,3.783570169123749,3.341368567484551,0.8125,True,True,True,same_assay
STR-64416BC7F3D621D83B3A,STR-7C604423619052A15AC8,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([*:1])cc3)C2)CC1,O=C(O)[*:1],O=S(=O)(c1ccncc1)[*:1],O=C(O)[*:1]>>O=S(=O)(c1ccncc1)[*:1],35,3,9,4.82102305270683,8.154901959985743,3.333878907278913,0.76,True,True,True,same_assay
STR-6BBFA0A16AEB8910C337,STR-904EC5EDA40AA8AB23C1,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C[*:1])NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,c1ccc(-c2cccc([*:1])c2)cc1,Fc1cc(F)cc([*:1])c1,c1ccc(-c2cccc([*:1])c2)cc1>>Fc1cc(F)cc([*:1])c1,50,12,8,4.404503778174426,7.732828271596986,3.32832449342256,0.8089887640449438,True,True,True,same_assay
STR-8271C886AE561654AC45,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1]>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,10,4.634512015109101,7.958607314841775,3.324095299732674,0.7108433734939759,True,True,True,same_assay
STR-80B7C819E96F09B4FE2E,STR-E971954B90C3DF1122E8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CN(S(C)(=O)=O)[*:1],CC(=O)O[*:1],CN(S(C)(=O)=O)[*:1]>>CC(=O)O[*:1],37,6,4,4.424812155072339,7.744727494896693,3.3199153398243535,0.7236842105263158,True,True,True,same_assay
STR-54ED728D29C775C2EEED,STR-7C604423619052A15AC8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[*:1],CC(=O)O[*:1],CS(=O)(=O)CO[*:1]>>CC(=O)O[*:1],40,6,4,4.841637507904751,8.154901959985743,3.3132644520809924,0.7948717948717948,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-B9852EE345EDCE391831,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],O=C(C[*:1])N1CCCC1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>O=C(C[*:1])N1CCCC1,27,10,8,7.698970004336019,4.3979400086720375,3.3010299956639813,0.5733333333333334,True,True,True,same_assay
STR-904EC5EDA40AA8AB23C1,STR-D67FE3A87A1AC07DC7FF,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C[*:1])NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,Fc1cc(F)cc([*:1])c1,CC(C)Cc1cccc([*:1])c1,Fc1cc(F)cc([*:1])c1>>CC(C)Cc1cccc([*:1])c1,50,8,10,7.732828271596986,4.443697499232713,3.289130772364273,0.782608695652174,True,True,True,same_assay
STR-377B42435916FCE77AA8,STR-94A936446793C2B8E49C,N#C[C@@](c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)N[*:1],C[*:1],C[C@@H](c1ccccc1)[*:1],C[*:1]>>C[C@@H](c1ccccc1)[*:1],44,1,8,8.221848749616356,4.935542010773082,3.2863067388432743,0.8292682926829268,True,True,True,same_assay
STR-8271C886AE561654AC45,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)CO[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,11,11,4.634512015109101,7.920818753952375,3.2863067388432743,0.6823529411764706,True,True,True,same_assay
STR-5B65D30F2628A312D8CA,STR-A50D555FBD2E6BE12E86,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],CSC[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CSC[C@@H]1CCC[C@H]1[*:1],35,10,8,8.045757490560675,4.769551078621726,3.276206411938949,0.7073170731707317,True,True,True,same_assay
STR-990708AC2AD0842F3BCB,STR-A50D555FBD2E6BE12E86,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],CSC[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CSC[C@@H]1CCC[C@H]1[*:1],35,9,8,8.045757490560675,4.769551078621726,3.276206411938949,0.7037037037037037,True,True,True,same_assay
STR-33ECA7BC02C166AF1729,STR-695C2B9D19FE30A6368D,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,O=S(=O)(c1ccc([*:1])cc1)C1CC1,c1cnc([*:1])nc1,O=S(=O)(c1ccc([*:1])cc1)C1CC1>>c1cnc([*:1])nc1,26,12,6,7.602059991327963,4.335358024443875,3.2667019668840886,0.6615384615384615,True,True,True,same_assay
STR-74AB0C5D40C92C89D385,STR-B56EF6AC340F28C175E6,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[*:1])CC3)C2)cc1,CO[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CO[C@@H]1CCC[C@H]1[*:1]>>CNC(=O)O[C@H]1CCC[C@@H]1[*:1],28,7,10,4.718966632752273,7.958607314841775,3.239640682089502,0.7794117647058824,True,True,True,same_assay
STR-2E8A075F614E722CE8DF,STR-478CD9F8B251C1F54424,Cc1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(C#N)(c5ccccc5)[*:1])CC4)C3)cc2)ccn1,CC(=O)O[C@@H]1CCC[C@H]1[*:1],COCC[C@H]1CCC[C@@H]1[*:1],CC(=O)O[C@@H]1CCC[C@H]1[*:1]>>COCC[C@H]1CCC[C@@H]1[*:1],36,9,9,7.769551078621726,4.531652669587842,3.2378984090338836,0.7471264367816092,True,True,True,same_assay
